1.7x,1.7t,1.6x,1.6t,1.5x,1.5t,1.4x,1.4t,1.3x,1.3t,1.2x,1.2t
0.5679785156,1.698002,0.5029101563,1.698003,0.3497167969,1.698287,0.3153808594,1.69823,0.2658105469,1.698208,0.1801464844,1.698364
0.5758300781,1.708227,0.509296875,1.708208,0.3547265625,1.708497,0.3191308594,1.708439,0.2686816406,1.708417,0.1822265625,1.708574
0.5820410156,1.718447,0.5145996094,1.718421,0.3594726563,1.718845,0.3225,1.718707,0.2711132813,1.71864,0.1841894531,1.718789
0.5886035156,1.728664,0.5201660156,1.728687,0.3642773438,1.729082,0.3258398438,1.728925,0.2734863281,1.728867,0.1860644531,1.729007
0.5950488281,1.738889,0.5256738281,1.738902,0.3687890625,1.739297,0.3289453125,1.739156,0.2759472656,1.739118,0.1880273438,1.739251
0.60234375,1.749123,0.5309179688,1.749118,0.373359375,1.74951,0.3322558594,1.7494,0.2783203125,1.749335,0.1899023438,1.749469
0.6096972656,1.759337,0.5369238281,1.759353,0.3779003906,1.759739,0.3355957031,1.759613,0.2806054688,1.759549,0.1916601563,1.759686
0.6167578125,1.769571,0.5429589844,1.769585,0.3820898438,1.769952,0.3388476563,1.769846,0.2829785156,1.769851,0.1934765625,1.769927
0.6233203125,1.779798,0.5487011719,1.779796,0.3865429688,1.780196,0.3418945313,1.780081,0.2853515625,1.780063,0.1952636719,1.780159
0.6302050781,1.790025,0.55453125,1.790028,0.3908496094,1.790422,0.3451464844,1.790302,0.2876074219,1.790279,0.196875,1.790376
0.6370605469,1.800265,0.5602148438,1.80025,0.3949511719,1.800631,0.3484277344,1.800537,0.2899511719,1.800552,0.1987207031,1.800601
0.6433007813,1.810483,0.5655175781,1.810468,0.3991699219,1.810859,0.3516210938,1.810745,0.2924121094,1.810767,0.2005078125,1.810822
0.6499511719,1.8207,0.571171875,1.820709,0.4034179688,1.821077,0.355078125,1.820954,0.2946972656,1.82099,0.2022070313,1.821053
0.6570996094,1.830937,0.576796875,1.830919,0.4074023438,1.831287,0.3586523438,1.831175,0.2972460938,1.831266,0.2039941406,1.83126
0.6640722656,1.841152,0.5819238281,1.841146,0.4117382813,1.841522,0.3620214844,1.84141,0.2998828125,1.841478,0.20578125,1.841489
0.671484375,1.85138,0.5874609375,1.851419,0.416484375,1.851753,0.3655664063,1.851623,0.3022851563,1.851702,0.207421875,1.851702
0.6785742188,1.861609,0.5932617188,1.86163,0.4211132813,1.861963,0.3691699219,1.861854,0.3049511719,1.861987,0.2092382813,1.861936
0.6849023438,1.871823,0.5990625,1.871852,0.4259765625,1.87218,0.3723925781,1.872075,0.3076171875,1.872202,0.2109960938,1.872169
0.6919335938,1.882039,0.6054199219,1.882145,0.4308398438,1.882407,0.3757910156,1.882294,0.3101074219,1.882431,0.2127246094,1.882388
0.6984667969,1.892266,0.6116601563,1.892349,0.4352636719,1.892621,0.37921875,1.892521,0.3127734375,1.892679,0.214453125,1.892609
0.7046191406,1.902482,0.6172558594,1.90257,0.4398925781,1.902888,0.3824414063,1.902749,0.3152929688,1.902889,0.2161816406,1.902827
0.7113867188,1.91272,0.6232617188,1.912854,0.4444335938,1.913117,0.3858691406,1.91298,0.3177832031,1.913114,0.217734375,1.913045
0.71859375,1.922939,0.6290039063,1.923068,0.4487109375,1.923328,0.389296875,1.923198,0.3200683594,1.923355,0.219375,1.923333
0.7255957031,1.933151,0.6343945313,1.933289,0.4532226563,1.933541,0.3924609375,1.933409,0.3225,1.933566,0.221015625,1.933539
0.7330664063,1.943384,0.6399609375,1.943585,0.4575878906,1.943765,0.395859375,1.943651,0.3249609375,1.943797,0.2225683594,1.943748
0.7399804688,1.953607,0.6455859375,1.953798,0.4616308594,1.953984,0.3991699219,1.953869,0.3272167969,1.954013,0.2241503906,1.95405
0.7461328125,1.96382,0.650859375,1.964036,0.4659667969,1.964214,0.4022460938,1.964088,0.3296191406,1.964222,0.2257910156,1.964259
0.7520800781,1.974064,0.6568652344,1.9743,0.470390625,1.97443,0.4055273438,1.974371,0.3320800781,1.97445,0.2273144531,1.974485
